Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771745	6245386	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771848	6247734	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	772187	6247755	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	772458	6247770	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	772773	6247783	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	772486	6246452	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	772737	6246468	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754284	6253886	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751335	6252289	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754345	6253881	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754324	6253803	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754617	6255192	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754577	6255104	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773395	6244763	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773235	6244883	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773187	6245386	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773354	6245442	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765931	6253233	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765950	6253120	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765827	6253215	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765245	6253164	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765221	6253062	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765306	6253196	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	750563	6252272	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760923	6245490	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	761357	6245696	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768887	6247537	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762098	6246347	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765408	6247179	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765528	6247321	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765874	6247361	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765978	6247371	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773294	6246219	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	750540	6252227	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773326	6246103	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773257	6247031	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773239	6247000	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762343	6246657	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751380	6258379	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755770	6254368	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756769	6253551	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	752942	6252610	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753106	6252507	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753309	6252566	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753463	6252560	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753438	6252607	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753541	6252593	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753484	6252492	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762931	6254552	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753683	6253983	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753506	6254052	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753815	6254132	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753756	6254093	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754150	6254129	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754266	6254033	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754412	6254003	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754344	6253972	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754213	6254230	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754590	6255165	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751713	6253647	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	752792	6252605	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754567	6255272	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	750663	6252483	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762690	6254656	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765117	6254650	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765033	6254491	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765258	6254556	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765691	6254683	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765741	6254577	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765868	6254481	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771712	6246278	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771806	6246250	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771952	6246149	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753778	6253937	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753746	6253813	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753604	6253839	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757354	6255538	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757084	6255568	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756823	6255415	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763123	6254366	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	758420	6251799	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764666	6249229	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759664	6253320	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	750617	6252432	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754547	6255380	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754672	6255062	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756992	6249573	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756219	6258787	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756149	6258693	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757178	6257223	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757402	6257052	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751163	6252466	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757300	6257355	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756637	6257444	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756552	6257258	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756469	6257147	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764532	6251930	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764453	6251869	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764305	6251759	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763027	6247318	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756327	6258498	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756428	6258452	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751068	6252474	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756491	6258418	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756459	6258490	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763425	6246186	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757100	6258872	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757140	6258725	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757228	6258637	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757421	6258662	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756899	6249631	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756912	6249782	Alberta Geological Survey
